,agent,model,test_nlp_mf,test_nlp_mb,test_nlp_habit,test_nlp_wsls,test_nlp_kdh,test_nlp_logistic_regression,test_nlp_rnn_100,test_nlp_rnn_200,test_nlp_rnn_400,test_nlp_rnn_600,test_nlp_rnn_1000,best_test_nlp_rnn,best_epoch
464,464,kdh,0.6672628708183765,0.6833065940439701,0.6482107425034046,0.6581443869173527,0.3518305381298996,0.656448553174734,0.6169058442115783,0.5842772841453552,0.42390533685684206,0.39442811012268064,0.3609491527080536,0.3609491527080536,1000
465,465,kdh,0.4728097409904003,0.5574078731834888,0.4104081009402871,0.5388398805856704,0.3768933968171477,0.5360008231848479,0.4079715073108673,0.39781922698020933,0.395277327299118,0.39522080421447753,0.39792941808700555,0.39522080421447753,600
466,466,kdh,0.6885980032682418,0.6949211645126343,0.6833430563807488,0.6620798310935497,0.5487605598866939,0.6603866041004658,0.6607861876487732,0.6385030508041382,0.5680249214172364,0.5676982700824738,0.5675141215324402,0.5675141215324402,1000
467,467,kdh,0.6654492637813092,0.6841147423386574,0.6521581182777881,0.6925755040645599,0.6192612355947494,0.6901710445284843,0.6393975257873535,0.6391111731529235,0.6398217558860779,0.6629883527755738,0.6943133234977722,0.6391111731529235,200
468,468,kdh,0.6711637914776801,0.6827817080020905,0.67342005738616,0.637675830513239,0.42372566245123744,0.6351730273962021,0.6474748611450195,0.5271911382675171,0.4764321267604828,0.43240936398506163,0.43251235485076905,0.43240936398506163,600
469,469,kdh,0.6936592698693276,0.6939555693864822,0.6935319817662239,0.6950929231643677,0.6792168870568276,0.6932824552953243,0.6920422673225403,0.6957088947296143,0.7000986933708191,0.7584934830665588,0.739199948310852,0.6920422673225403,100
470,470,kdh,0.6934471066594124,0.6929630795717239,0.693188040971756,0.5347041598558426,0.3875231204777956,0.5333135360628367,0.6559577107429504,0.5131753385066986,0.4016419589519501,0.38994593024253843,0.47259069681167604,0.38994593024253843,600
471,471,kdh,0.27981437745131554,0.585478395819664,0.2269390465207398,0.33226329959183926,0.208467823151499,0.3282691778466106,0.39858282208442686,0.23023557364940644,0.21372646689414973,0.21233116686344142,0.21260556578636164,0.21233116686344142,600
472,472,kdh,0.527513639986515,0.6345374385416507,0.47317639865726235,0.6004525809288024,0.4314628141596913,0.5977897534668445,0.47615623474121094,0.4544487357139587,0.45268827080726626,0.4528531193733215,0.45268153548240664,0.45268153548240664,1000
473,473,kdh,0.6935503286719322,0.6931524099111557,0.6934100760221481,0.4954070758223533,0.34634530788660045,0.4925525545626878,0.6640254974365234,0.46106130480766294,0.3529140651226043,0.3508712887763977,0.35179734230041504,0.3508712887763977,600
474,474,kdh,0.27719542595557867,0.5458013757467269,0.2227746797651052,0.32288591053336857,0.20087063879147168,0.3231751005463302,0.35085359215736384,0.21743502020835873,0.20814398527145386,0.20615684688091274,0.20591986477375027,0.20591986477375027,1000
475,475,kdh,0.395569149300456,0.6274274088144303,0.35466087893396614,0.5088234245181084,0.30008287028595804,0.505563538864255,0.3890452444553375,0.3399286508560181,0.3346358835697174,0.33335880637168885,0.33013385534286493,0.33013385534286493,1000
476,476,kdh,0.6466031601130963,0.6793244723379612,0.6297082687318325,0.6876474947929382,0.5955990367531776,0.6824087969660759,0.6121439576148987,0.6152467489242553,0.6144332885742188,0.6132867813110352,0.6287156105041504,0.6121439576148987,100
477,477,kdh,0.3230062568131834,0.5705339183658362,0.2635837048068642,0.3858314584046602,0.24110718590021132,0.3825695956200361,0.4260061979293823,0.25683538615703577,0.2507515639066696,0.24774132370948787,0.24673680663108827,0.24673680663108827,1000
478,478,kdh,0.6922299903035164,0.6916790642142295,0.6845063131451606,0.6939102766513825,0.615798196554184,0.6923580810427665,0.6778994202613831,0.6680688500404358,0.6566962480545044,0.6348076224327087,0.6386358976364136,0.6348076224327087,600
479,479,kdh,0.5134365478307009,0.6170039050281048,0.3966624291688204,0.5572016308754683,0.27904372620582574,0.5544752908051014,0.38667854070663454,0.3722927451133728,0.3720570683479309,0.369306755065918,0.3451206207275391,0.3451206207275391,1000
480,480,kdh,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6504082433283329,0.5262598650902509,0.648143828034401,0.6825523138046264,0.6308416366577149,0.5535376131534576,0.5355268299579621,0.548074746131897,0.5355268299579621,600
481,481,kdh,0.6911116611957551,0.6933653235435486,0.6901364103555678,0.6906262360215187,0.6642720574438572,0.6879809049367905,0.6850274682044983,0.6859870076179504,0.6889052748680115,0.6859889149665832,0.771545946598053,0.6850274682044983,100
482,482,kdh,0.6521197710186243,0.6116787770688534,0.5496376790255308,0.6742349908351899,0.45122878783941267,0.6721147691309451,0.5582983613014221,0.5264272809028625,0.5009665131568909,0.4902502179145813,0.49395909905433655,0.4902502179145813,600
483,483,kdh,0.46124818762391806,0.5630566547214985,0.4224919658452272,0.5809144326448441,0.41380153422802685,0.5784896275699138,0.44357494115829466,0.4287180244922638,0.4173480272293091,0.414603054523468,0.4136953830718994,0.4136953830718994,1000
484,484,kdh,0.5523168136775494,0.5899330087006092,0.5330903179943561,0.6419061845541,0.4905093669965863,0.6391963780224323,0.5253712892532348,0.5144156694412232,0.5127464830875397,0.5121970057487488,0.5157662928104401,0.5121970057487488,600
485,485,kdh,0.6812099242210389,0.6983789429068565,0.6752201305627823,0.6945343054533005,0.6421055663228035,0.6931101266741753,0.6661044239997864,0.66533043384552,0.6662035822868347,0.6613080024719238,0.7618229389190674,0.6613080024719238,600
486,486,kdh,0.6934792446494102,0.6934920910000801,0.6930092669129372,0.3437085244730115,0.18995546763064336,0.3413174634724855,0.629538094997406,0.3626723051071167,0.21730658710002895,0.2000251024961471,0.19569332003593443,0.19569332003593443,1000
487,487,kdh,0.4672666314281523,0.5786932817101478,0.3403787629753351,0.47921056295931336,0.31132824932038783,0.47749403853714467,0.4447447955608368,0.32345024347305296,0.32215059399604795,0.32377802133560174,0.323104041814804,0.32215059399604795,400
488,488,kdh,0.6525359770655632,0.6749567048549652,0.6445308636724949,0.6892542492151261,0.6276200510263443,0.6860663541257381,0.6342258810997009,0.6318654298782349,0.6320878028869629,0.6569541811943054,0.6495140433311463,0.6318654298782349,200
489,489,kdh,0.5660692351609469,0.6235335789620876,0.5432749370336533,0.6363024762868881,0.5220611944198609,0.6353014450073242,0.5238398015499115,0.5229390263557434,0.5221421182155609,0.5335772693157196,0.5267676532268524,0.5221421182155609,400
490,490,kdh,0.6049822180867196,0.670557198524475,0.5837959450483322,0.6938700769543648,0.34708126407861706,0.6932192894220351,0.5663916110992432,0.5547438621520996,0.4278158187866211,0.39244201183319094,0.361789745092392,0.361789745092392,1000
491,491,kdh,0.6812817214429379,0.6874848521351814,0.6859748176932335,0.6908099814653397,0.5920010437369346,0.6863661731481552,0.674086332321167,0.6762023091316223,0.6164604544639587,0.6777410387992859,0.7207161664962769,0.6164604544639587,400
492,492,kdh,0.6810855993926526,0.6919929938912392,0.6728797063827515,0.6948403422832489,0.6257625412642955,0.6924879624247551,0.6627068877220154,0.6592858791351318,0.6602673649787902,0.6848934650421142,0.7097167253494263,0.6592858791351318,200
493,493,kdh,0.6218831700980664,0.6439519040882586,0.6040059790015221,0.6810702631473541,0.5607428305447102,0.6754274186491965,0.5863466262817383,0.5832331657409668,0.5841160655021668,0.5856178402900696,0.6143573880195617,0.5832331657409668,200
494,494,kdh,0.6941939784288407,0.6937480185031891,0.6931471824645996,0.6942814945578576,0.6694580056071281,0.6897740896046162,0.6949286460876465,0.6925227642059326,0.7014844059944153,0.7093230724334717,0.7717827081680297,0.6925227642059326,200
495,495,kdh,0.6734864388108253,0.6645039618313312,0.6471480216383934,0.6704462904036046,0.38274963583424687,0.6626556993424892,0.6221910715103149,0.5800013661384582,0.46945737600326537,0.3897502064704895,0.389791190624237,0.3897502064704895,600
496,496,kdh,0.6884008443653584,0.6909544256329536,0.6884411846399308,0.5483465285897255,0.3489046852923929,0.5455113192051649,0.6417526602745056,0.5644742548465729,0.3598661243915558,0.3517068862915039,0.3542249858379364,0.3517068862915039,600
497,497,kdh,0.6943238027095795,0.6920558532178402,0.6931471824645996,0.6909962520003319,0.621265434384346,0.689511748790741,0.6946869015693664,0.6944826960563659,0.6835064053535461,0.7212458491325379,0.8226122498512268,0.6835064053535461,400
498,498,kdh,0.4546972511708736,0.5556120596826076,0.43185945521295066,0.5739725164473056,0.3720354475975036,0.5725382467210294,0.43947920203208923,0.418960440158844,0.4126698911190033,0.4106453061103821,0.41095954179763794,0.4106453061103821,600
499,499,kdh,0.4400160868689418,0.6282929747104645,0.38627274780720466,0.5494279356598855,0.2921432407023385,0.5488454247117043,0.41993228793144227,0.36923218965530397,0.365415221452713,0.3526011109352112,0.353107225894928,0.3526011109352112,600
